,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,valid,error,error_type,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
77,77,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,28519300,100.10047237853274,rebalance_plan_1743827895_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,Balancer rETH-WETH Stable Pool,balancer,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,rebalance_plan_1743827895_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-04-05 04:38:15+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rETH-WETH-BPT -> vAMM-weETH.base/WETH,97.62916268561126,100.0961921081936,48.3699777193443,99.88486368828273,,0.03313455579733975,,0.05022331379573988,0.048035322540568096,0.014900766743228343,46.0,2.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
78,78,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,28227694,6.184660333366,rebalance_plan_1743244695_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1743244695_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-29 10:38:15+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,6.184660333366,6.184660333366,2.996053156856507,6.18268662151532,,,,0.04960884468084636,0.04950165590185485,0.04950165590185485,46.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
79,79,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27768044,6.510283097306,rebalance_plan_1742325390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1742325390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-18 19:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,6.510283097306,6.510283097306,6.355645255656664,6.510558873082456,,,,0.06043092503504422,0.060385455802521734,0.060385455802521734,46.0,4.0,0.0,True,,,0.0,0.0,0.015124332735815482,0.013840020717193369,27768044.0,29064044.0,30360044.0,2025-04-17 19:17:15+00:00,2025-05-17 19:17:15+00:00
80,80,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27745542,8.315,rebalance_plan_1742280390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1742280390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-18 06:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,8.315,8.315,8.124579753545909,8.32581415181132,,,,0.0606661809396002,0.06060800665858513,0.06060800665858513,46.0,4.0,0.0,True,,,0.0,0.0,0.01510189297874276,0.013901312237162067,27745542.0,29041542.0,30337542.0,2025-04-17 06:47:11+00:00,2025-05-17 06:47:11+00:00
81,81,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27719444,14.936693853725,rebalance_plan_1742228190_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1742228190_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-17 16:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,14.936693853725,14.936693853725,14.64292675380246,14.939577009182102,,,,0.06157968147052613,0.06147528572895124,0.06147528572895124,46.0,4.0,0.0,True,,,0.0,0.0,0.015234455624508314,0.013963831143404049,27719444.0,29015444.0,30311444.0,2025-04-16 16:17:15+00:00,2025-05-16 16:17:15+00:00
82,82,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0x945a4f719018edBa445ca67bDa43663C815835Ad,27668144,7.938249170506288,rebalance_plan_1742125590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Volatile AMM - weETH.base/WETH,aerodrome,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rebalance_plan_1742125590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-16 11:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,vAMM-weETH.base/WETH -> rETH-WETH-BPT,3.8512085769870357,7.938249170506288,7.776662324605513,7.935779117285571,,0.04509037618537409,,0.061164029741978695,0.061110284175824106,0.016019907990450014,46.0,1.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
83,83,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0x945a4f719018edBa445ca67bDa43663C815835Ad,27623142,10.583442070067736,rebalance_plan_1742035590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Volatile AMM - weETH.base/WETH,aerodrome,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rebalance_plan_1742035590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-15 10:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,vAMM-weETH.base/WETH -> rETH-WETH-BPT,5.134944769316048,10.583442070067736,10.365956060121922,10.573846516091994,,0.04484908754413652,,0.061528182403182065,0.06145685357090398,0.01660776602676746,46.0,1.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
84,84,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0x945a4f719018edBa445ca67bDa43663C815835Ad,27600646,14.111254915887832,rebalance_plan_1741990590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Volatile AMM - weETH.base/WETH,aerodrome,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rebalance_plan_1741990590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-14 22:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,vAMM-weETH.base/WETH -> rETH-WETH-BPT,6.846593025754729,14.111254915887834,13.81669529392866,14.096865206039753,,0.04476934539416437,,0.0701807488697231,0.07006672732627589,0.02529738193211152,48.0,2.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
85,85,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27578141,6.520887310382,rebalance_plan_1741945590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741945590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-14 09:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,6.520887310382,6.520887310382,6.385380211815442,6.515106508094738,,,,0.07190097844446994,0.07184435471844106,0.07184435471844106,48.0,4.0,0.0,True,,,0.0,0.0,0.015209879196587561,0.013982780221811097,27578141.0,28874141.0,30170141.0,2025-04-13 09:47:09+00:00,2025-05-13 09:47:09+00:00
86,86,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27555643,8.9728373038475,rebalance_plan_1741900590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741900590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-13 21:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,8.9728373038475,8.9728373038475,8.793735396946767,8.971177650628997,,,,0.07207242092146336,0.07199432104783389,0.07199432104783389,48.0,4.0,0.0,True,,,0.0,0.0,0.014876023528086035,0.013988239974487948,27555643.0,28851643.0,30147643.0,2025-04-12 21:17:13+00:00,2025-05-12 21:17:13+00:00
87,87,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27533142,18.548510712690998,rebalance_plan_1741855590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741855590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-13 08:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,18.548510712690998,18.548510712690998,18.15409568844738,18.514966046421893,,,,0.06850011767887508,0.06835755161237544,0.06835755161237544,48.0,4.0,0.0,True,,,0.0,0.0,0.014726722462550912,0.01394465713330928,27533142.0,28829142.0,30125142.0,2025-04-12 08:47:11+00:00,2025-05-12 08:47:11+00:00
88,88,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27510645,83.33124628051375,rebalance_plan_1741810590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741810590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-12 20:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,83.33124628051375,83.33124628051375,81.59082891337137,83.3079072248255,,,,0.06954903955178371,0.06889416286761312,0.06889416286761312,48.0,4.0,0.0,True,,,0.0,0.0,0.015125404339847659,0.01416982257082311,27510645.0,28806645.0,30102645.0,2025-04-11 20:17:17+00:00,2025-05-11 20:17:17+00:00
89,89,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27488143,100.0,rebalance_plan_1741765590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741765590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-12 07:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,100.0,100.0,97.91822670499235,99.98578139351086,,,,0.06891863693419993,0.06813302148200984,0.06813302148200984,48.0,4.0,0.0,True,,,0.0,0.0,0.015225803360789936,0.014185160496902549,27488143.0,28784143.0,30080143.0,2025-04-11 07:47:13+00:00,2025-05-11 07:47:13+00:00
90,90,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27465645,100.0,rebalance_plan_1741720590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741720590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-11 19:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,100.0,100.0,97.86221336782562,99.81267091471965,,,,0.0689901110059963,0.068179921055833,0.068179921055833,48.0,4.0,0.0,True,,,0.0,0.0,0.015032588762441845,0.014265934933286761,27465645.0,28761645.0,30057645.0,2025-04-10 19:17:17+00:00,2025-05-10 19:17:17+00:00
91,91,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27443141,100.0,rebalance_plan_1741675590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741675590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-11 06:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,100.0,100.0,97.8896005463273,99.85848086222795,,,,0.06974378574935575,0.06888931701368942,0.06888931701368942,48.0,4.0,0.0,True,,,0.0,0.0,0.015332592668667377,0.014543880710806478,27443141.0,28739141.0,30035141.0,2025-04-10 06:47:09+00:00,2025-05-10 06:47:09+00:00
92,92,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27420645,100.0,rebalance_plan_1741630590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741630590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-10 18:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,100.0,100.0,97.6381988751996,99.90843830517763,,,,0.069125680828723,0.06825550287518409,0.06825550287518409,48.0,4.0,0.0,True,,,0.0,0.0,0.015511904594775139,0.014731517038399922,27420645.0,28716645.0,30012645.0,2025-04-09 18:17:17+00:00,2025-05-09 18:17:17+00:00
93,93,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27398140,87.8111556863185,rebalance_plan_1741585590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741585590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-10 05:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,87.8111556863185,87.8111556863185,85.74503891928883,87.7468913503367,,,,0.0697187059346567,0.06893841836776847,0.06893841836776847,48.0,4.0,0.0,True,,,0.0,0.0,0.015436491047224443,0.014783015817286582,27398140.0,28694140.0,29990140.0,2025-04-09 05:47:07+00:00,2025-05-09 05:47:07+00:00
94,94,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27375642,100.0,rebalance_plan_1741540590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741540590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-09 17:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,100.0,100.0,97.65427823577006,99.94983778148783,,,,0.07071153084911416,0.06980423960135411,0.06980423960135411,48.0,3.0,0.0,True,,,0.0,0.0,0.015372450513106317,0.014774014141351932,27375642.0,28671642.0,29967642.0,2025-04-08 17:17:11+00:00,2025-05-08 17:17:11+00:00
95,95,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27353139,100.0,rebalance_plan_1741495590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741495590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-09 04:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,100.0,100.0,97.66499426196225,99.9698090886889,,,,0.071670465799138,0.07074866148240293,0.07074866148240293,48.0,3.0,0.0,True,,,0.0,0.0,0.015171027944630433,0.01474274055342395,27353139.0,28649139.0,29945139.0,2025-04-08 04:47:05+00:00,2025-05-08 04:47:05+00:00
96,96,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27330641,50.0,rebalance_plan_1741450590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741450590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-08 16:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,50.0,50.0,48.84988076403129,49.984986068376934,,,,0.0721305367253592,0.0716637034586638,0.0716637034586638,48.0,3.0,0.0,True,,,0.0,0.0,0.015157199208226668,0.014669836413367054,27330641.0,28626641.0,29922641.0,2025-04-07 16:17:09+00:00,2025-05-07 16:17:09+00:00
97,97,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27308143,16.8232908094445,rebalance_plan_1741405590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741405590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-08 03:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,16.8232908094445,16.8232908094445,16.439886043527245,16.823778057028854,,,,0.07193709510099558,0.07178093250378136,0.07178093250378136,48.0,4.0,0.0,True,,,0.0,0.0,0.014889852112342172,0.014697311978683514,27308143.0,28604143.0,29900143.0,2025-04-07 03:47:13+00:00,2025-05-07 03:47:13+00:00
98,98,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,27285640,20.48561920901975,rebalance_plan_1741360590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1741360590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-03-07 15:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,20.48561920901975,20.48561920901975,20.0200890675985,20.47810911353718,,,,0.06840134238160585,0.06822344225979556,0.06822344225979556,48.0,3.0,0.0,True,,,0.0,0.0,0.014820557932766265,0.014713732832812187,27285640.0,28581640.0,29877640.0,2025-04-06 15:17:07+00:00,2025-05-06 15:17:07+00:00
