top_level_function,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,filename,lineno,function
initialize_tx_hash_to_gas_info_db,1,1.1165e-05,1.1165e-05,0.001228291,0.001228291,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,24,initialize_tx_hash_to_gas_info_db
ensure_table_to_last_updated_exists,1,7.418000000000001e-06,7.418000000000001e-06,0.000592167,0.000592167,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,13,ensure_table_to_last_updated_exists
_add_to_blocks_to_use_table,2,1.334e-06,6.67e-07,1.334e-06,6.67e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,47,client
_add_to_blocks_to_use_table,2,0.000101626,5.0813e-05,0.000101626,5.0813e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,231,<listcomp>
_add_to_blocks_to_use_table,2,0.00033299400000000003,0.00016649700000000002,0.348588292,0.174294146,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,234,<listcomp>
_add_to_blocks_to_use_table,2,0.002016033,0.0010080165,83.548808917,41.7744044585,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,186,_fetch_blocks_to_use_from_external_source
_add_to_blocks_to_use_table,1,0.001926388,0.001926388,84.064031209,84.064031209,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
_add_to_blocks_to_use_table,1,1.025e-05,1.025e-05,0.0049028330000000005,0.0049028330000000005,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,31,add_new_rows
_add_to_blocks_to_use_table,1,1.0000000000000002e-06,1.0000000000000002e-06,1.0000000000000002e-06,1.0000000000000002e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,53,<listcomp>
_add_to_blocks_to_use_table,2,2.0333e-05,1.01665e-05,0.001255751,0.0006278755,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,15,convert_timestamps_to_iso
_add_to_blocks_to_use_table,2,8.708e-05,4.354e-05,0.012247542,0.006123771,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,67,verify_rows_saved
_add_to_blocks_to_use_table,4,1.5083000000000001e-05,3.7707500000000003e-06,0.000974625,0.00024365625,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,107,does_table_exist
_add_to_blocks_to_use_table,2,0.000134541,6.72705e-05,0.0234075,0.01170375,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,119,write_dataframe_to_table
_add_to_blocks_to_use_table,1,6.501e-06,6.501e-06,0.000570959,0.000570959,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
_add_to_blocks_to_use_table,2,8.7915e-05,4.39575e-05,0.000955457,0.0004777285,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,228,get_earliest_block_from_table_with_chain
_add_to_blocks_to_use_table,2,1.5376e-05,7.688e-06,0.00023608300000000002,0.00011804150000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
_add_to_blocks_to_use_table,1,7.125e-06,7.125e-06,0.000214417,0.000214417,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
_add_to_blocks_to_use_table,1,3.0208000000000003e-05,3.0208000000000003e-05,0.000244625,0.000244625,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_destination_summary_stats_to_table,224,5.2596e-05,2.3480357142857143e-07,5.2596e-05,2.3480357142857143e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,103,__call__
add_new_destination_summary_stats_to_table,6098,0.0005976050000000001,9.800016398819287e-08,0.0005976050000000001,9.800016398819287e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,47,client
add_new_destination_summary_stats_to_table,1,1.2500000000000002e-07,1.2500000000000002e-07,1.2500000000000002e-07,1.2500000000000002e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,19,<lambda>
add_new_destination_summary_stats_to_table,1,8.400000000000001e-08,8.400000000000001e-08,8.400000000000001e-08,8.400000000000001e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,18,<lambda>
add_new_destination_summary_stats_to_table,4604,0.0013770710000000001,2.99103171155517e-07,0.0013835310000000001,3.005062988705474e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,58,to_record
add_new_destination_summary_stats_to_table,74,2.266e-05,3.062162162162162e-07,2.266e-05,3.062162162162162e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,72,<dictcomp>
add_new_destination_summary_stats_to_table,74,9.1353e-05,1.2345e-06,0.00035449600000000004,4.790486486486487e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,70,from_record
add_new_destination_summary_stats_to_table,5,0.005049957,0.0010099914,6.427586166,1.2855172332,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,88,add_new_destination_details_for_each_chain_to_table
add_new_destination_summary_stats_to_table,2,1.4125000000000001e-05,7.0625000000000006e-06,0.00046475000000000005,0.00023237500000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,100,make_idle_destination_details
add_new_destination_summary_stats_to_table,2,8.458000000000001e-06,4.2290000000000005e-06,8.458000000000001e-06,4.2290000000000005e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,126,<listcomp>
add_new_destination_summary_stats_to_table,2,5.707000000000001e-06,2.8535000000000003e-06,6.542e-06,3.271e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,129,<dictcomp>
add_new_destination_summary_stats_to_table,354,0.006890785000000001,1.9465494350282488e-05,0.431184039,0.0012180340084745763,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,136,_add_to_all_destination_details
add_new_destination_summary_stats_to_table,2,0.000165334,8.2667e-05,0.000165334,8.2667e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,160,<listcomp>
add_new_destination_summary_stats_to_table,2,2.2375000000000002e-05,1.1187500000000001e-05,0.0028288750000000002,0.0014144375000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,162,<listcomp>
add_new_destination_summary_stats_to_table,2,0.000285927,0.0001429635,0.0016694580000000002,0.0008347290000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,178,<listcomp>
add_new_destination_summary_stats_to_table,2,0.0033936310000000003,0.0016968155000000001,6.406301750000001,3.2031508750000004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,122,_fetch_destination_details_from_external_source
add_new_destination_summary_stats_to_table,5,2.9629e-05,5.9258e-06,0.00043895900000000005,8.779180000000002e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,188,<listcomp>
add_new_destination_summary_stats_to_table,5,2.3458e-05,4.6916e-06,6.434047958000001,1.2868095916000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,184,get_destination_details
add_new_destination_summary_stats_to_table,2,5.792000000000001e-06,2.8960000000000003e-06,0.543536209,0.2717681045,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,31,get_state_by_one_block
add_new_destination_summary_stats_to_table,4,8.164e-06,2.041e-06,0.000108207,2.705175e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,35,safe_get_raw_state_by_block_one_block
add_new_destination_summary_stats_to_table,32,7.6995e-05,2.40609375e-06,0.0032422080000000003,0.00010131900000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,50,_build_default_block_and_timestamp_calls
add_new_destination_summary_stats_to_table,12192,0.010458657000000001,8.578294783464568e-07,0.127227733,1.0435345554461943e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,66,_fetch_data
add_new_destination_summary_stats_to_table,32,1.2706e-05,3.970625e-07,1.2706e-05,3.970625e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,65,_data_fetch_builder
add_new_destination_summary_stats_to_table,32,7.729e-05,2.4153125e-06,79.67559521000001,2.4898623503125004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,78,get_raw_state_by_blocks
add_new_destination_summary_stats_to_table,32,0.000323955,1.012359375e-05,0.000323955,1.012359375e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,101,<listcomp>
add_new_destination_summary_stats_to_table,32,0.002878158,8.99424375e-05,0.013490037000000002,0.00042156365625000005,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,108,<listcomp>
add_new_destination_summary_stats_to_table,32,9.687400000000001e-05,3.0273125000000002e-06,9.687400000000001e-05,3.0273125000000002e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,120,<listcomp>
add_new_destination_summary_stats_to_table,32,0.001574873,4.921478125e-05,0.001574873,4.921478125e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,126,<listcomp>
add_new_destination_summary_stats_to_table,32,6.71e-06,2.096875e-07,6.71e-06,2.096875e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,128,<listcomp>
add_new_destination_summary_stats_to_table,64,0.0019367590000000001,3.0261859375000002e-05,0.128269419,0.002004209671875,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,91,async_safe_get_raw_state_by_block
add_new_destination_summary_stats_to_table,29268,0.003500673,1.1960752357523576e-07,0.003500673,1.1960752357523576e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,155,safe_normalize_with_bool_success
add_new_destination_summary_stats_to_table,12239,0.000979349,8.001871067897705e-08,0.000979349,8.001871067897705e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,173,identity_with_bool_success
add_new_destination_summary_stats_to_table,7,0.000135336,1.9333714285714285e-05,0.002438834,0.00034840485714285715,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
add_new_destination_summary_stats_to_table,7,0.000107831,1.5404428571428573e-05,0.000107831,1.5404428571428573e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,264,<listcomp>
add_new_destination_summary_stats_to_table,7,4.3752000000000004e-05,6.250285714285715e-06,0.015780707,0.0022543867142857145,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,254,build_blocks_to_use
add_new_destination_summary_stats_to_table,6696,0.00509141,7.60365890083632e-07,0.00509141,7.60365890083632e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,14,parse_autopool
add_new_destination_summary_stats_to_table,6,3.7626e-05,6.271000000000001e-06,0.48301375,0.08050229166666667,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,31,add_new_rows
add_new_destination_summary_stats_to_table,6,1.0959000000000001e-05,1.8265000000000002e-06,1.0959000000000001e-05,1.8265000000000002e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,53,<listcomp>
add_new_destination_summary_stats_to_table,9,5.585000000000001e-06,6.205555555555556e-07,4.6209000000000004e-05,5.1343333333333335e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,15,convert_timestamps_to_iso
add_new_destination_summary_stats_to_table,9,0.002531377,0.0002812641111111111,0.20707346000000001,0.023008162222222225,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,67,verify_rows_saved
add_new_destination_summary_stats_to_table,16,5.1616e-05,3.226e-06,0.002722293,0.0001701433125,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,107,does_table_exist
add_new_destination_summary_stats_to_table,9,0.000805081,8.945344444444445e-05,0.710584792,0.07895386577777778,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,119,write_dataframe_to_table
add_new_destination_summary_stats_to_table,17,0.000100839,5.931705882352941e-06,0.013234167000000002,0.000778480411764706,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
add_new_destination_summary_stats_to_table,5,0.000271043,5.42086e-05,0.003577751,0.0007155502,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,208,get_earliest_block_from_table_with_autopool
add_new_destination_summary_stats_to_table,2,5.8376000000000005e-05,2.9188000000000002e-05,0.000521334,0.000260667,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,228,get_earliest_block_from_table_with_chain
add_new_destination_summary_stats_to_table,5,0.000114123,2.28246e-05,0.0037422920000000004,0.0007484584,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,248,get_all_rows_in_table_by_autopool
add_new_destination_summary_stats_to_table,7,0.000245045,3.500642857142857e-05,0.008286582,0.0011837974285714287,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,265,get_all_rows_in_table_by_chain
add_new_destination_summary_stats_to_table,11,3.1127e-05,2.829727272727273e-06,0.0018592930000000001,0.00016902663636363636,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_destination_summary_stats_to_table,9,5.3497000000000006e-05,5.944111111111112e-06,0.000892208,9.913422222222222e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
add_new_destination_summary_stats_to_table,13,3.0375000000000003e-05,2.336538461538462e-06,0.0013932500000000002,0.00010717307692307694,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_destination_summary_stats_to_table,13,0.0006511630000000001,5.0089461538461544e-05,0.0039187480000000005,0.0003014421538461539,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_destination_summary_stats_to_table,41548,0.015478888000000001,3.725543467796284e-07,0.015478888000000001,3.725543467796284e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/lens_contract.py,38,<listcomp>
